ts,t_s,batt.capacity_pct,batt.charge_uah,batt.current_ua,batt.power_mw,batt.voltage_uv,power_mw_calc
7412829140108570,31.128249541,27.0,1303000.0,256000.0,0.0,3761.0,962.816
7412829388009416,31.376150387,27.0,1303000.0,260000.0,0.0,3761.0,977.86
7412829638346031,31.626487002,27.0,1303000.0,260000.0,0.0,3761.0,977.86
7412829887547031,31.875688002,27.0,1303000.0,260000.0,0.0,3761.0,977.86
7412830138297185,32.126438156,27.0,1303000.0,260000.0,0.0,3761.0,977.86
7412830388195570,32.376336541,27.0,1303000.0,429000.0,1.0,3757.0,1611.753
7412830638057801,32.626198772,27.0,1303000.0,429000.0,1.0,3757.0,1611.753
7412830888059262,32.876200233,27.0,1303000.0,429000.0,1.0,3757.0,1611.753
7412831140160493,33.128301464,27.0,1303000.0,429000.0,1.0,3757.0,1611.753
7412831387335647,33.375476618,27.0,1303000.0,261000.0,0.0,3761.0,981.6210000000001
7412831637700262,33.625841233,27.0,1303000.0,261000.0,0.0,3761.0,981.6210000000001
7412831887372570,33.875513541,27.0,1303000.0,261000.0,0.0,3761.0,981.6210000000001
7412832140529801,34.128670772,27.0,1303000.0,261000.0,0.0,3761.0,981.6210000000001
7412832388102339,34.37624331,27.0,1303000.0,249000.0,0.0,3761.0,936.489
7412832637842031,34.625983002,27.0,1303000.0,249000.0,0.0,3761.0,936.489
7412832887627878,34.875768849,27.0,1303000.0,249000.0,0.0,3761.0,936.489
7412833140889108,35.129030079,27.0,1303000.0,249000.0,0.0,3761.0,936.489
7412833387230647,35.375371618,27.0,1303000.0,255000.0,0.0,3761.0,959.0550000000001
7412833637655570,35.625796541,27.0,1300000.0,255000.0,0.0,3761.0,959.0550000000001
7412833887784878,35.875925849,27.0,1300000.0,255000.0,0.0,3761.0,959.0550000000001
7412834137700570,36.125841541,27.0,1300000.0,255000.0,0.0,3761.0,959.0550000000001
7412834388023339,36.37616431,27.0,1300000.0,301000.0,1.0,3761.0,1132.061
7412834637965801,36.626106772,27.0,1300000.0,301000.0,1.0,3761.0,1132.061
7412834887660262,36.875801233,27.0,1300000.0,301000.0,1.0,3761.0,1132.061
7412835139810724,37.127951695,27.0,1300000.0,301000.0,1.0,3761.0,1132.061
7412835388359032,37.376500003,27.0,1300000.0,268000.0,1.0,3760.0,1007.68
7412835637506339,37.62564731,27.0,1300000.0,268000.0,1.0,3760.0,1007.68
