run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,display_state,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt,cpu_policy0_energy_mJ,cpu_policy0_energy_mJ_matched,cpu_policy0_energy_mJ_unmatched,cpu_policy0_avg_power_mW,cpu_policy0_unmatched_dt_ms,cpu_policy4_energy_mJ,cpu_policy4_energy_mJ_matched,cpu_policy4_energy_mJ_unmatched,cpu_policy4_avg_power_mW,cpu_policy4_unmatched_dt_ms,cpu_policy7_energy_mJ,cpu_policy7_energy_mJ_matched,cpu_policy7_energy_mJ_unmatched,cpu_policy7_avg_power_mW,cpu_policy7_unmatched_dt_ms,cpu_energy_mJ_total,battery_discharge_energy_mJ,dt_s
20260131_154945,73,2026-01-31T15:54:03+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,38.789,38.789,38.789,34.421,34.741,38.789,38.789,8,16,14,15,5,10,5,2,9,1,54,0,0,107,38,26,29,19,6,5,4,5,4,5,1,2,2,2,2,3,1,1,0,0,1,1,3,0,0,0,0,0,241,35,14,11,4,7,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.396,74.396,0.000,207.810,0,86.113,86.113,0.000,239.204,0,251.726,251.726,0.000,701.187,0,412.236,-0.000,3.000
20260131_154945,74,2026-01-31T15:54:07+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,41.337,41.337,40.584,34.421,34.772,40.584,40.584,9,13,13,14,3,11,9,4,3,5,61,0,0,102,38,31,26,16,7,3,4,4,4,5,2,4,2,4,4,3,3,4,1,1,1,0,12,0,0,0,0,0,226,28,16,10,4,5,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.106,76.106,0.000,212.587,0,103.388,103.388,0.000,289.603,0,251.726,251.726,0.000,701.187,0,431.221,-0.000,4.000
20260131_154945,75,2026-01-31T15:54:10+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,39.989,39.989,39.989,34.427,34.778,39.989,39.989,13,11,15,16,3,9,8,3,7,7,49,0,0,100,37,27,28,24,6,6,5,2,7,5,3,2,3,2,1,2,3,4,3,1,1,2,12,0,0,0,0,0,215,31,15,11,7,7,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,74.477,74.477,0.000,208.620,0,105.100,105.100,0.000,295.226,0,255.410,255.410,0.000,715.434,0,434.988,-0.000,3.000
20260131_154945,76,2026-01-31T15:54:14+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,40.045,40.045,40.045,34.43,34.781,40.045,40.045,7,13,18,12,8,9,14,4,3,5,65,0,0,89,31,24,20,35,2,4,4,2,3,3,3,3,3,2,3,3,3,3,2,3,1,1,11,0,0,0,0,0,240,26,13,6,5,7,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.229,78.229,0.000,219.128,0,102.144,102.144,0.000,286.920,0,249.623,249.623,0.000,701.187,0,429.995,-0.000,4.000
20260131_154945,77,2026-01-31T15:54:18+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.3,45.415,45.415,45.415,34.439,34.746,45.415,45.415,9,20,23,14,7,5,5,11,7,2,51,0,0,84,41,27,29,21,5,4,8,5,6,5,7,7,2,3,2,2,2,3,2,4,1,0,8,0,0,0,0,0,235,14,9,7,7,6,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.304,75.304,0.000,211.528,0,102.220,102.220,0.000,288.757,0,247.519,247.519,0.000,701.187,0,425.043,-0.000,4.000
20260131_154945,78,2026-01-31T15:54:21+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.4,39.538,39.538,39.538,34.439,34.781,39.538,39.538,10,19,17,12,6,6,4,2,4,3,41,0,0,103,43,33,22,24,4,3,3,1,1,3,5,2,1,2,1,2,1,2,0,1,1,0,13,0,0,0,0,0,245,22,18,7,7,3,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.532,69.532,0.000,199.231,0,92.893,92.893,0.000,266.933,0,245.415,245.415,0.000,701.187,0,407.840,-0.000,3.000
20260131_154945,79,2026-01-31T15:54:25+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.4,38.178,38.178,37.974,34.448,34.772,38.029,37.974,7,15,20,14,3,12,3,10,9,6,58,0,0,92,40,24,20,23,4,8,7,2,4,6,6,4,9,6,1,4,4,3,3,1,1,1,6,0,0,0,0,0,234,18,9,7,7,6,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.260,77.260,0.000,217.023,0,105.016,105.016,0.000,290.904,0,250.324,250.324,0.000,701.187,0,432.600,-0.000,4.000
20260131_154945,80,2026-01-31T15:54:28+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.4,43.508,43.508,43.508,34.445,34.781,43.508,43.508,16,18,17,13,7,7,5,5,1,2,73,0,0,81,38,26,22,24,4,4,4,3,2,3,3,5,2,3,1,4,3,1,4,2,1,0,15,0,0,0,0,0,233,21,18,7,4,5,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,77.817,77.817,0.000,219.204,0,104.858,104.858,0.000,297.891,0,253.306,253.306,0.000,715.555,0,435.981,-0.000,3.000
20260131_154945,81,2026-01-31T15:54:32+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.4,40.885,40.885,40.885,34.439,34.755,40.885,40.885,6,18,20,14,5,9,7,2,6,3,56,0,0,94,45,28,23,19,6,5,7,3,5,7,7,5,4,4,3,3,4,2,3,1,1,1,8,0,0,0,0,0,211,27,15,9,5,6,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.794,74.794,0.000,210.688,0,103.738,103.738,0.000,294.709,0,248.921,248.921,0.000,701.187,0,427.453,-0.000,4.000
20260131_154945,82,2026-01-31T15:54:35+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.4,40.188,40.188,40.188,34.43,34.732,40.188,40.188,12,19,5,8,6,14,2,2,3,8,50,0,0,103,50,24,24,20,4,4,5,0,3,5,3,2,3,3,2,2,3,3,2,2,1,1,15,0,0,0,0,0,233,28,12,6,5,8,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.875,71.875,0.000,205.358,0,105.395,105.395,0.000,296.886,0,247.519,247.519,0.000,701.187,0,424.789,-0.000,3.000
20260131_154945,83,2026-01-31T15:54:39+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.4,39.544,39.544,38.294,34.427,34.726,38.294,38.294,12,15,14,15,4,8,7,1,3,1,59,0,0,101,37,32,25,18,3,6,2,3,7,3,3,3,3,1,0,3,1,1,1,2,1,0,5,0,0,0,0,0,249,21,12,11,8,5,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.409,73.409,0.000,208.547,0,88.027,88.027,0.000,248.663,0,246.818,246.818,0.000,701.187,0,408.253,-0.000,4.000
20260131_154945,84,2026-01-31T15:54:42+08:00,S2_b90,,31,100,3768,323,1520000,90,0,,,0,32.4,41.003,40.518,40.287,34.421,34.708,40.287,40.287,12,19,11,20,6,5,6,2,7,2,56,0,0,96,37,30,29,19,5,7,5,4,4,4,3,3,2,4,2,3,2,4,1,1,3,1,11,0,0,0,0,0,239,20,9,5,8,6,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,74.802,74.802,0.000,209.528,0,103.339,103.339,0.000,290.279,0,251.272,251.272,0.000,709.808,0,429.413,-0.000,3.000
20260131_154945,85,2026-01-31T15:54:46+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,39.641,39.641,39.641,34.419,34.726,39.641,39.641,12,13,19,8,5,10,4,4,6,4,53,0,0,102,41,31,24,20,5,5,7,6,5,4,3,5,3,3,3,4,2,2,1,3,1,1,11,0,0,0,0,0,227,17,13,5,10,7,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.976,73.976,0.000,207.799,0,104.220,104.220,0.000,295.242,0,251.225,251.225,0.000,701.745,0,429.422,108604.800,4.000
20260131_154945,86,2026-01-31T15:54:49+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,39.085,39.085,39.085,34.412,34.717,39.085,39.085,13,20,12,14,6,4,13,2,4,2,48,0,0,106,42,24,25,23,9,4,7,4,6,6,5,3,5,6,2,5,3,2,2,2,2,1,13,0,0,0,0,0,216,19,12,9,9,8,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,73.149,73.149,0.000,204.328,0,112.887,112.887,0.000,313.576,0,253.261,253.261,0.000,707.433,0,439.298,-0.000,3.000
20260131_154945,87,2026-01-31T15:54:53+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,39.235,39.235,39.235,34.41,34.711,39.065,39.235,15,14,13,16,6,10,8,2,6,3,68,0,0,73,41,29,31,22,5,6,6,1,6,5,6,5,6,5,0,3,2,2,3,1,2,1,5,0,0,0,0,0,227,19,14,8,7,11,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.259,78.259,0.000,219.212,0,99.443,99.443,0.000,279.335,0,248.418,248.418,0.000,701.745,0,426.120,-0.000,4.000
20260131_154945,88,2026-01-31T15:54:57+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,39.607,39.607,39.695,34.41,34.705,39.695,39.695,13,20,11,16,3,12,6,3,3,1,47,0,0,95,36,26,31,28,6,4,7,0,6,3,5,2,3,2,4,2,4,3,3,2,1,2,14,0,0,0,0,0,226,20,11,9,7,5,0,0,0,0,0,0,0,0,345,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,71.710,71.710,0.000,204.302,0,108.112,108.112,0.000,308.012,0,253.202,253.202,0.000,719.325,0,433.025,-0.000,4.000
20260131_154945,89,2026-01-31T15:55:00+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,39.618,39.618,39.618,34.427,34.746,39.618,39.618,8,23,13,17,7,11,11,2,2,4,44,0,0,93,42,31,22,24,4,7,4,3,4,3,2,2,1,2,1,0,0,0,1,1,0,2,4,0,0,0,0,0,252,20,14,11,7,9,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.726,72.726,0.000,205.442,0,83.269,83.269,0.000,235.224,0,250.523,250.523,0.000,701.745,0,406.519,-0.000,3.000
20260131_154945,90,2026-01-31T15:55:04+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,40.86,40.86,40.86,34.439,34.77,40.86,40.86,14,18,11,14,3,5,4,4,6,3,56,0,0,107,42,29,22,17,10,5,5,3,7,5,3,5,3,3,3,2,5,3,2,1,1,2,6,0,0,0,0,0,229,20,9,5,10,8,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.655,73.655,0.000,207.479,0,100.655,100.655,0.000,283.535,0,247.014,247.014,0.000,701.745,0,421.324,-0.000,4.000
20260131_154945,91,2026-01-31T15:55:07+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,39.002,39.002,39.002,34.448,34.805,39.002,39.002,10,17,11,11,7,8,6,7,7,7,56,0,0,92,38,34,23,20,4,4,3,3,4,4,2,3,4,4,2,4,2,5,3,1,2,1,13,0,0,0,0,0,224,29,9,8,9,6,0,0,0,0,0,0,0,0,350,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,75.689,75.689,0.000,213.810,0,107.164,107.164,0.000,303.580,0,254.175,254.175,0.000,713.975,0,437.028,-0.000,3.000
20260131_154945,92,2026-01-31T15:55:11+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,38.799,38.799,38.799,34.457,34.796,38.799,38.799,12,17,14,20,6,6,9,3,8,5,64,0,0,80,38,27,25,27,5,6,5,5,5,7,6,3,6,5,2,4,3,4,3,1,1,1,12,0,0,0,0,0,224,22,12,8,8,6,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.984,78.984,0.000,218.791,0,112.046,112.046,0.000,307.819,0,253.330,253.330,0.000,701.745,0,444.360,-0.000,4.000
20260131_154945,93,2026-01-31T15:55:14+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,43.943,43.943,43.943,34.472,34.796,43.943,43.943,10,20,14,15,6,11,5,4,7,5,75,0,0,75,39,33,20,17,5,4,2,5,7,7,6,5,4,2,1,2,2,2,1,3,1,1,8,0,0,0,0,0,237,19,14,4,7,4,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.068,80.068,0.000,224.909,0,99.007,99.007,0.000,280.473,0,248.418,248.418,0.000,701.745,0,427.492,-0.000,3.000
20260131_154945,94,2026-01-31T15:55:18+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,40.045,40.045,40.045,34.472,34.79,40.045,40.045,8,12,20,21,7,13,5,3,8,1,58,0,0,92,40,26,22,17,3,4,3,2,3,5,2,1,2,2,1,1,0,1,0,1,0,0,4,0,0,0,0,0,256,30,17,6,9,3,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.711,75.711,0.000,214.478,0,81.063,81.063,0.000,227.705,0,248.418,248.418,0.000,701.745,0,405.192,-0.000,4.000
20260131_154945,95,2026-01-31T15:55:21+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.4,40.252,40.252,39.981,34.483,34.819,39.246,39.246,9,16,14,25,3,10,6,2,5,7,59,0,0,95,41,22,20,21,7,4,4,4,3,6,4,4,2,1,2,3,1,3,2,2,1,1,14,0,0,0,0,0,228,25,13,5,8,7,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.331,76.331,0.000,215.018,0,104.468,104.468,0.000,295.107,0,249.821,249.821,0.000,701.745,0,430.621,-0.000,3.000
20260131_154945,96,2026-01-31T15:55:25+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.5,39.647,39.647,39.647,34.49,34.843,39.647,39.647,7,14,9,23,7,8,4,3,4,4,82,0,0,85,39,26,23,17,6,6,9,6,6,5,5,4,3,5,2,5,4,3,1,3,1,0,12,0,0,0,0,0,199,24,18,9,10,7,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,79.994,79.994,0.000,225.335,0,109.497,109.497,0.000,310.190,0,248.349,248.349,0.000,707.546,0,437.839,-0.000,4.000
20260131_154945,97,2026-01-31T15:55:28+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.5,39.504,39.504,39.504,34.498,34.822,39.504,39.504,11,19,14,11,6,11,4,2,5,4,63,0,0,98,45,25,22,15,3,6,9,4,7,7,6,3,3,4,2,1,2,4,2,4,1,2,9,0,0,0,0,0,228,23,13,7,6,4,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.725,75.725,0.000,213.311,0,106.748,106.748,0.000,296.523,0,251.225,251.225,0.000,701.745,0,433.699,-0.000,3.000
20260131_154945,98,2026-01-31T15:55:32+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.5,40.481,40.481,40.325,34.49,34.776,40.325,40.325,5,16,13,9,6,5,8,3,5,4,65,0,0,94,40,32,23,22,5,1,2,2,3,3,2,3,4,2,1,3,2,3,1,3,1,0,14,0,0,0,0,0,226,32,12,9,3,5,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.092,75.092,0.000,214.547,0,99.087,99.087,0.000,289.727,0,243.506,243.506,0.000,701.745,0,417.684,-0.000,4.000
20260131_154945,99,2026-01-31T15:55:35+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.5,38.262,38.262,38.262,34.487,34.796,38.262,38.262,13,10,20,8,4,10,3,4,3,1,81,0,0,85,38,27,24,22,5,3,3,3,3,2,4,3,2,3,1,3,1,0,1,0,0,0,4,0,0,0,0,0,258,27,12,4,14,3,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.363,78.363,0.000,221.993,0,84.209,84.209,0.000,234.567,0,249.821,249.821,0.000,701.745,0,412.394,-0.000,3.000
20260131_154945,100,2026-01-31T15:55:39+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.5,39.691,39.691,38.542,34.483,34.778,38.542,38.542,6,16,20,11,8,9,6,2,11,5,54,0,0,102,35,29,24,14,7,3,5,5,5,1,5,4,3,4,1,4,1,4,2,3,2,1,8,0,0,0,0,0,227,25,12,6,8,5,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.849,74.849,0.000,212.640,0,100.980,100.980,0.000,287.693,0,247.716,247.716,0.000,701.745,0,423.546,-0.000,4.000
20260131_154945,101,2026-01-31T15:55:43+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.5,39.017,39.017,39.017,34.478,34.793,39.017,39.017,12,17,14,11,8,9,5,2,9,1,68,0,0,106,37,27,17,14,5,4,3,4,3,3,3,5,2,2,3,5,4,4,3,3,1,2,11,0,0,0,0,0,234,24,12,8,7,2,0,0,0,0,0,0,0,0,350,0,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,77.106,77.106,0.000,215.984,0,107.771,107.771,0.000,301.879,0,254.343,254.343,0.000,714.447,0,439.220,-0.000,4.000
20260131_154945,102,2026-01-31T15:55:46+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.5,41.099,41.099,41.099,34.469,34.808,41.099,41.099,10,16,10,12,12,12,4,2,6,1,75,0,0,84,34,26,22,24,5,4,9,3,4,5,3,5,5,1,2,3,3,4,1,1,3,1,13,0,0,0,0,0,207,31,16,10,6,6,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,77.753,77.753,0.000,222.152,0,107.180,107.180,0.000,305.355,0,250.069,250.069,0.000,710.422,0,435.001,-0.000,3.000
20260131_154945,103,2026-01-31T15:55:50+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.5,39.827,39.827,39.827,34.469,34.77,39.827,39.827,9,12,13,15,4,13,8,8,6,4,74,0,0,87,33,23,21,25,5,3,6,2,6,4,4,5,3,5,3,4,1,3,3,2,0,0,5,0,0,0,0,0,247,20,12,6,6,1,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.882,79.882,0.000,225.021,0,95.874,95.874,0.000,269.308,0,248.418,248.418,0.000,701.745,0,424.174,-0.000,4.000
20260131_154945,104,2026-01-31T15:55:53+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.6,44.187,44.187,44.187,34.472,34.746,43.426,43.426,11,16,12,13,9,8,8,4,1,1,69,0,0,98,38,26,24,17,4,8,2,3,5,2,2,3,2,3,2,4,2,0,3,1,2,1,12,0,0,0,0,0,243,20,9,5,7,5,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,76.456,76.456,0.000,215.369,0,99.705,99.705,0.000,284.870,0,250.454,250.454,0.000,707.497,0,426.615,-0.000,3.000
20260131_154945,105,2026-01-31T15:55:57+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.6,39.196,39.196,39.196,34.472,34.784,39.196,39.196,13,15,10,17,8,10,7,2,4,4,71,0,0,83,32,27,20,26,5,5,4,3,6,6,2,2,3,2,1,1,2,1,1,3,0,0,5,0,0,0,0,0,236,31,12,10,6,2,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.262,77.262,0.000,221.380,0,87.675,87.675,0.000,251.218,0,244.909,244.909,0.000,701.745,0,409.846,-0.000,4.000
20260131_154945,106,2026-01-31T15:56:00+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.6,38.787,38.787,39.098,34.481,34.808,39.098,39.098,11,15,9,16,12,9,6,4,5,5,55,0,0,95,39,27,24,25,6,2,4,2,6,4,6,4,4,4,2,3,3,2,3,1,3,0,10,0,0,0,0,0,212,29,20,9,12,7,0,0,0,0,0,0,0,0,353,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,75.548,75.548,0.000,211.619,0,105.048,105.048,0.000,293.430,0,253.640,253.640,0.000,708.491,0,434.236,-0.000,3.000
20260131_154945,107,2026-01-31T15:56:04+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.6,40.267,40.267,40.267,34.475,34.805,40.267,40.267,12,15,12,20,7,8,4,3,16,2,63,0,0,83,40,22,20,24,8,5,4,2,4,6,3,3,4,5,4,2,3,5,3,1,1,2,8,0,0,0,0,0,223,28,12,6,7,5,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.276,77.276,0.000,220.158,0,103.782,103.782,0.000,293.170,0,246.313,246.313,0.000,701.745,0,427.370,-0.000,4.000
20260131_154945,108,2026-01-31T15:56:07+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.6,39.573,39.573,39.573,34.478,34.81,39.573,39.573,11,20,12,14,8,10,3,3,4,2,79,0,0,87,37,28,16,22,5,5,6,3,5,5,4,3,3,3,3,4,2,3,2,2,2,1,11,0,0,0,0,0,222,29,17,5,4,7,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.220,79.220,0.000,222.528,0,105.398,105.398,0.000,296.063,0,249.821,249.821,0.000,701.745,0,434.440,-0.000,3.000
20260131_154945,109,2026-01-31T15:56:11+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.6,43.843,43.843,43.843,34.483,34.776,43.843,43.843,8,13,11,18,7,5,7,1,3,5,66,0,0,95,37,23,28,24,4,5,5,5,6,3,2,3,4,2,3,3,4,2,2,1,1,0,12,0,0,0,0,0,230,31,12,5,3,3,0,0,0,0,0,0,0,0,345,0,0,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,75.528,75.528,0.000,215.179,0,101.145,101.145,0.000,288.163,0,252.588,252.588,0.000,717.578,0,429.261,-0.000,4.000
20260131_154945,110,2026-01-31T15:56:14+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.6,40.37,40.37,40.37,34.49,34.799,40.37,40.37,8,19,15,23,4,7,5,14,4,4,65,0,0,94,29,26,23,19,2,3,3,3,4,3,2,2,2,2,0,1,2,1,0,0,1,1,7,0,0,0,0,0,262,29,13,6,5,3,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.983,78.983,0.000,220.009,0,86.476,86.476,0.000,242.228,0,250.523,250.523,0.000,701.745,0,415.982,-0.000,3.000
20260131_154945,111,2026-01-31T15:56:18+08:00,S2_b90,,31,100,3771,324,1512000,90,0,,,0,32.6,40.43,40.43,40.756,34.487,34.793,40.756,40.756,9,24,19,10,6,12,3,2,3,7,78,0,0,74,40,29,23,16,5,4,6,5,6,7,2,4,5,6,1,4,3,2,2,3,1,0,10,0,0,0,0,0,232,22,10,5,5,5,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,79.888,79.888,0.000,225.036,0,104.580,104.580,0.000,294.592,0,253.577,253.577,0.000,710.300,0,438.045,-0.000,4.000
