run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt
20260131_013403,20,2026-01-31T01:35:08+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,35.988,35.685,35.685,33.173,33.343,35.685,35.685,5,2,1,3,1,1,1,0,1,0,21,0,0,266,6,7,3,1,6,5,5,3,5,12,5,4,8,6,1,1,2,0,0,4,0,1,14,0,0,0,0,0,203,1,3,3,14,11,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,21,2026-01-31T01:35:11+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,36.384,36.384,36.384,33.158,33.314,36.384,36.384,3,1,4,2,0,1,3,1,0,0,33,0,0,256,6,5,2,4,6,4,9,3,3,4,5,7,8,8,3,4,4,2,3,4,2,0,12,0,0,0,0,0,219,2,3,1,7,1,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,22,2026-01-31T01:35:15+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,45.163,45.163,45.163,33.127,33.285,45.163,45.163,0,2,0,0,0,0,0,0,1,5,17,0,0,284,3,1,1,3,1,0,2,0,2,1,9,3,2,0,1,3,1,2,1,4,3,1,25,0,0,0,0,0,244,0,4,4,1,1,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,23,2026-01-31T01:35:18+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,36.64,36.64,36.27,33.115,33.288,36.27,36.27,1,1,4,1,1,0,1,1,0,0,28,0,0,264,9,4,4,1,1,3,2,1,2,3,0,10,6,6,4,2,4,0,2,1,1,0,25,0,0,0,0,0,234,2,6,1,1,2,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,24,2026-01-31T01:35:21+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,36.285,36.285,36.285,33.08,33.325,36.285,36.285,1,0,0,1,3,2,0,0,0,1,17,0,0,275,8,7,1,2,7,4,4,5,5,5,3,7,5,8,2,3,1,3,3,2,1,3,14,0,0,0,0,0,212,3,2,7,5,7,0,0,0,0,0,0,0,0,316,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,25,2026-01-31T01:35:24+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,37.986,37.531,37.531,33.092,33.23,38.131,37.531,1,1,1,0,0,1,1,1,1,0,26,0,0,274,5,4,4,1,5,4,3,1,4,11,6,6,3,4,3,5,1,6,0,2,0,1,12,0,0,0,0,0,216,0,18,5,1,2,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,26,2026-01-31T01:35:27+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,35.726,35.726,35.726,33.092,33.219,35.726,35.726,1,1,2,2,1,1,2,0,0,0,21,0,0,278,6,6,1,2,1,1,1,0,3,0,2,2,7,2,1,3,4,3,3,12,2,1,24,0,0,0,0,0,223,13,7,3,1,5,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,27,2026-01-31T01:35:31+08:00,S1_HS_1,,79,100,4136,308,3796000,48,0,,0,31.1,35.732,35.732,35.732,33.052,33.288,35.732,35.732,0,2,7,2,0,0,1,0,1,0,38,0,0,243,13,6,3,3,9,2,4,2,6,5,6,8,5,3,3,3,3,0,1,1,1,1,35,0,0,0,0,0,187,8,9,3,5,5,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,28,2026-01-31T01:35:34+08:00,S1_HS_1,,79,100,4171,311,3787000,48,0,,0,31.2,36.74,36.74,36.74,33.054,33.322,36.694,36.694,0,2,1,1,0,1,2,1,0,0,38,0,0,264,8,4,3,1,9,6,3,7,6,4,4,6,7,7,47,4,2,2,1,3,1,1,17,0,0,0,0,0,169,4,2,2,7,5,0,0,0,0,0,0,0,0,318,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
20260131_013403,29,2026-01-31T01:35:37+08:00,S1_HS_1,,79,100,4171,311,3787000,48,0,,0,31.2,35.689,35.689,35.689,33.069,33.271,35.689,35.689,2,1,1,2,1,0,4,0,1,1,24,0,0,272,4,4,2,1,4,2,3,3,7,4,1,6,5,8,3,2,1,2,8,8,2,1,19,0,0,0,0,0,219,4,1,4,2,5,0,0,0,0,0,0,0,0,318,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
