run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,display_state,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt,cpu_policy0_energy_mJ,cpu_policy0_energy_mJ_matched,cpu_policy0_energy_mJ_unmatched,cpu_policy0_avg_power_mW,cpu_policy0_unmatched_dt_ms,cpu_policy4_energy_mJ,cpu_policy4_energy_mJ_matched,cpu_policy4_energy_mJ_unmatched,cpu_policy4_avg_power_mW,cpu_policy4_unmatched_dt_ms,cpu_policy7_energy_mJ,cpu_policy7_energy_mJ_matched,cpu_policy7_energy_mJ_unmatched,cpu_policy7_avg_power_mW,cpu_policy7_unmatched_dt_ms,cpu_energy_mJ_total,battery_discharge_energy_mJ,dt_s
20260131_170612,33,2026-01-31T17:08:09+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.6,40.089,40.089,40.089,34.566,34.91,40.089,40.089,9,13,11,15,8,6,7,3,6,1,59,0,0,90,45,26,30,18,3,7,4,2,3,3,3,3,2,3,2,4,4,4,2,4,1,1,10,0,0,0,0,0,238,21,11,4,5,8,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,72.745,72.745,0.000,209.640,0,102.339,102.339,0.000,290.735,0,246.041,246.041,0.000,707.015,0,421.125,-0.000,4.000
20260131_170612,34,2026-01-31T17:08:12+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.6,39.177,38.438,38.438,34.575,34.919,38.438,38.438,6,13,9,13,2,6,10,1,5,1,39,0,0,121,48,33,22,18,5,6,3,3,5,4,3,3,2,3,3,2,2,2,1,2,2,2,10,0,0,0,0,0,223,22,14,5,9,9,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.114,67.114,0.000,193.412,0,98.246,98.246,0.000,284.771,0,241.310,241.310,0.000,695.418,0,406.670,-0.000,3.000
20260131_170612,35,2026-01-31T17:08:16+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.6,38.483,38.483,38.286,34.584,34.922,38.286,38.286,11,22,13,15,6,6,4,5,6,7,49,0,0,100,37,29,23,19,7,7,5,4,10,10,6,3,7,4,2,6,3,3,1,0,0,0,3,0,0,0,0,0,215,17,9,9,6,11,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.747,72.747,0.000,206.668,0,95.758,95.758,0.000,275.168,0,246.178,246.178,0.000,695.418,0,414.684,-0.000,4.000
20260131_170612,36,2026-01-31T17:08:19+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.6,40.187,40.187,40.187,34.587,34.922,40.121,40.187,12,17,10,13,3,9,9,7,4,1,55,0,0,104,41,29,21,15,9,4,4,3,3,6,5,2,3,2,2,3,3,3,2,5,2,1,6,0,0,0,0,0,225,27,10,7,8,7,0,0,0,0,0,0,0,0,338,0,0,0,2,1,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,72.512,72.512,0.000,207.176,0,99.406,99.406,0.000,282.404,0,256.166,256.166,0.000,727.745,0,428.084,-0.000,3.000
20260131_170612,37,2026-01-31T17:08:23+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.6,39.915,39.915,39.856,34.599,34.916,39.856,39.856,11,17,11,14,4,5,5,4,3,2,64,0,0,94,41,30,27,20,7,3,5,2,3,3,2,1,1,2,1,3,2,2,1,1,0,0,4,0,0,0,0,0,252,21,16,5,9,5,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.858,73.858,0.000,209.823,0,83.284,83.284,0.000,237.277,0,244.787,244.787,0.000,695.418,0,401.929,-0.000,4.000
20260131_170612,38,2026-01-31T17:08:26+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.6,38.239,38.239,38.254,34.602,34.939,38.254,38.254,9,15,13,12,7,7,5,3,6,1,81,0,0,82,47,30,19,15,8,5,5,4,5,5,4,3,3,3,3,5,2,1,4,2,1,2,5,0,0,0,0,0,227,19,18,8,9,4,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.876,77.876,0.000,221.238,0,98.467,98.467,0.000,277.372,0,244.092,244.092,0.000,695.418,0,420.435,-0.000,3.000
20260131_170612,39,2026-01-31T17:08:30+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.6,38.715,38.715,38.715,34.613,34.98,38.715,38.715,8,20,19,8,10,4,3,1,10,4,54,0,0,102,43,26,24,16,5,6,5,7,6,7,6,2,4,2,3,4,1,2,2,1,0,1,6,0,0,0,0,0,230,23,12,4,5,6,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,72.907,72.907,0.000,207.123,0,94.710,94.710,0.000,270.599,0,247.118,247.118,0.000,704.041,0,414.735,-0.000,4.000
20260131_170612,40,2026-01-31T17:08:33+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.6,39.127,39.127,39.127,34.622,34.968,39.127,39.127,12,25,13,22,8,9,6,4,3,3,43,0,0,86,39,26,24,21,6,7,7,9,6,6,6,3,5,4,3,3,2,1,2,3,1,1,3,0,0,0,0,0,210,24,14,9,6,6,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.440,70.440,0.000,204.768,0,95.776,95.776,0.000,276.011,0,239.224,239.224,0.000,695.418,0,405.440,-0.000,3.000
20260131_170612,41,2026-01-31T17:08:37+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,39.221,39.221,39.221,34.622,34.957,39.221,39.221,8,18,22,12,5,6,6,4,5,3,66,0,0,75,42,30,23,19,6,7,4,2,5,4,2,4,4,2,2,2,2,2,2,2,1,0,10,0,0,0,0,0,224,20,15,9,7,6,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,74.541,74.541,0.000,216.690,0,95.720,95.720,0.000,278.256,0,242.946,242.946,0.000,704.191,0,413.208,-0.000,4.000
20260131_170612,42,2026-01-31T17:08:40+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,39.945,39.945,39.945,34.637,34.966,39.945,39.945,8,14,11,11,6,13,9,3,4,4,69,0,0,89,37,29,25,20,5,6,6,2,8,6,3,4,3,2,3,2,2,2,1,0,0,1,10,0,0,0,0,0,230,22,10,6,12,4,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.420,76.420,0.000,217.103,0,95.921,95.921,0.000,274.060,0,242.701,242.701,0.000,695.418,0,415.043,-0.000,3.000
20260131_170612,43,2026-01-31T17:08:44+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,39.709,39.439,39.439,34.631,34.942,38.502,39.439,9,13,14,12,11,10,8,1,5,2,68,0,0,75,34,29,34,28,4,4,6,4,7,6,2,3,2,2,2,2,5,1,1,1,1,0,2,0,0,0,0,0,240,18,15,7,9,11,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.521,76.521,0.000,216.774,0,88.037,88.037,0.000,247.992,0,245.483,245.483,0.000,695.418,0,410.041,-0.000,4.000
20260131_170612,44,2026-01-31T17:08:47+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,43.874,43.874,43.874,34.622,34.945,43.874,43.874,14,16,15,15,4,6,7,6,9,4,60,0,0,86,36,24,23,19,5,5,5,4,2,5,3,2,4,4,2,2,4,3,3,2,1,1,14,0,0,0,0,0,218,18,11,11,9,4,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,74.216,74.216,0.000,215.743,0,104.345,104.345,0.000,305.102,0,245.346,245.346,0.000,707.048,0,423.906,-0.000,3.000
20260131_170612,45,2026-01-31T17:08:51+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,38.752,38.752,38.752,34.613,34.916,38.752,38.752,13,14,13,25,5,7,8,3,6,1,62,0,0,81,43,26,25,21,5,7,8,3,6,8,9,2,3,5,2,3,2,2,1,1,0,0,1,0,0,0,0,0,231,23,12,4,9,7,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.454,75.454,0.000,213.749,0,89.601,89.601,0.000,253.109,0,245.483,245.483,0.000,695.418,0,410.537,-0.000,4.000
20260131_170612,46,2026-01-31T17:08:54+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,38.821,38.821,38.821,34.602,34.904,38.821,38.821,13,20,11,11,8,9,3,6,4,2,66,0,0,93,35,30,21,22,6,3,5,3,4,7,3,4,2,4,3,4,1,2,3,1,1,0,9,0,0,0,0,0,231,29,11,8,7,3,0,0,0,0,0,0,0,0,350,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.545,75.545,0.000,213.404,0,97.971,97.971,0.000,276.753,0,247.575,247.575,0.000,699.363,0,421.090,-0.000,3.000
20260131_170612,47,2026-01-31T17:08:58+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,43.156,43.156,40.861,34.605,34.901,40.861,40.861,7,21,11,14,7,4,4,4,13,5,69,0,0,82,40,24,23,18,8,4,7,3,5,3,2,4,2,1,2,2,2,1,1,1,0,1,8,0,0,0,0,0,241,21,9,9,6,4,0,0,0,0,0,0,0,0,337,1,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,76.390,76.390,0.000,220.781,0,89.806,89.806,0.000,258.807,0,243.390,243.390,0.000,707.529,0,409.587,-0.000,4.000
20260131_170612,48,2026-01-31T17:09:01+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,39.03,39.03,39.03,34.62,34.96,39.03,39.03,9,16,6,13,4,10,4,3,5,4,54,0,0,96,50,30,22,27,7,4,3,5,3,3,2,2,1,2,1,2,4,2,2,2,1,1,3,0,0,0,0,0,227,34,18,8,11,5,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.429,72.429,0.000,205.181,0,88.455,88.455,0.000,250.582,0,246.178,246.178,0.000,695.418,0,407.062,-0.000,3.000
20260131_170612,49,2026-01-31T17:09:05+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,38.886,38.817,38.259,34.635,34.966,38.482,38.482,14,16,19,14,6,6,6,2,2,1,61,0,0,88,39,34,32,18,6,6,6,4,6,4,8,6,7,4,2,4,3,1,3,4,0,0,4,0,0,0,0,0,222,19,18,5,10,6,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.552,74.552,0.000,208.246,0,100.364,100.364,0.000,280.347,0,248.960,248.960,0.000,695.418,0,423.876,-0.000,4.000
20260131_170612,50,2026-01-31T17:09:08+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,38.649,38.586,40.151,34.646,35.012,40.151,40.151,14,12,9,13,10,7,8,2,4,2,64,0,0,100,41,30,25,21,6,7,6,5,6,6,3,3,3,2,1,2,3,2,2,0,1,0,13,0,0,0,0,0,230,28,15,7,6,3,0,0,0,0,0,0,0,0,362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.991,75.991,0.000,209.921,0,101.495,101.495,0.000,281.931,0,252.543,252.543,0.000,695.711,0,430.030,-0.000,3.000
20260131_170612,51,2026-01-31T17:09:12+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,39.396,39.396,39.396,34.658,34.995,39.396,39.396,15,20,14,11,7,10,8,5,2,2,72,0,0,82,39,27,24,22,3,3,5,3,5,6,3,5,3,4,2,3,2,3,2,3,1,1,6,0,0,0,0,0,245,25,16,6,5,4,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.299,78.299,0.000,217.497,0,98.988,98.988,0.000,271.945,0,250.351,250.351,0.000,695.418,0,427.637,-0.000,4.000
20260131_170612,52,2026-01-31T17:09:15+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,49.852,49.852,46.591,34.661,34.977,46.591,46.591,7,14,15,10,4,5,6,5,4,3,53,0,0,111,40,37,20,21,3,7,4,3,6,5,2,6,2,7,1,5,2,2,2,2,1,0,8,0,0,0,0,0,245,17,6,2,4,5,0,0,0,0,0,0,0,0,342,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,72.105,72.105,0.000,203.112,0,97.180,97.180,0.000,280.058,0,249.662,249.662,0.000,713.321,0,418.947,-0.000,3.000
20260131_170612,53,2026-01-31T17:09:19+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,39.148,39.138,39.045,34.685,35.017,39.045,39.045,14,14,13,13,5,11,7,2,6,6,77,0,0,82,39,23,19,19,4,4,2,2,2,4,1,1,2,1,1,1,1,0,2,0,0,0,1,0,0,0,0,0,250,29,16,11,12,7,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.265,78.265,0.000,223.614,0,76.355,76.355,0.000,215.692,0,243.396,243.396,0.000,695.418,0,398.016,-0.000,4.000
20260131_170612,54,2026-01-31T17:09:22+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,38.32,38.32,38.268,34.69,35.029,38.268,38.268,5,12,14,20,11,6,4,1,7,2,58,0,0,103,41,31,21,20,4,6,4,5,5,4,2,4,1,5,3,3,4,3,2,2,1,3,7,0,0,0,0,0,239,23,13,4,6,7,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.104,74.104,0.000,208.156,0,101.737,101.737,0.000,282.602,0,251.741,251.741,0.000,695.418,0,427.582,-0.000,3.000
20260131_170612,55,2026-01-31T17:09:26+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,40.845,39.065,39.065,34.696,35.04,39.065,39.065,15,16,8,13,8,9,5,8,3,2,73,0,0,89,35,27,19,22,10,4,5,6,7,4,5,3,3,2,1,3,1,2,2,1,1,0,9,0,0,0,0,0,232,16,13,5,7,7,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,76.950,76.950,0.000,218.608,0,95.487,95.487,0.000,273.601,0,246.423,246.423,0.000,704.066,0,418.860,-0.000,4.000
20260131_170612,56,2026-01-31T17:09:30+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,39.045,39.045,39.045,34.696,35.023,39.045,39.045,10,13,14,8,4,9,5,2,3,3,60,0,0,113,45,22,27,18,5,6,4,4,3,4,2,3,6,3,2,2,5,6,4,1,1,2,7,0,0,0,0,0,238,20,13,6,8,5,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.165,73.165,0.000,205.520,0,103.568,103.568,0.000,287.689,0,245.483,245.483,0.000,695.418,0,422.216,-0.000,4.000
20260131_170612,57,2026-01-31T17:09:33+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.7,39.789,39.789,39.789,34.69,34.986,39.789,39.789,10,13,11,16,7,9,8,5,5,5,66,0,0,87,37,25,22,21,4,5,7,3,5,4,2,4,4,3,2,1,3,3,0,1,1,2,8,0,0,0,0,0,227,28,9,5,5,6,0,0,0,0,0,0,0,0,339,0,1,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,75.597,75.597,0.000,217.859,0,93.710,93.710,0.000,274.005,0,247.476,247.476,0.000,713.188,0,416.783,-0.000,3.000
20260131_170612,58,2026-01-31T17:09:37+08:00,S2_b90,,24,100,3737,323,1167000,90,0,,ON,0,32.8,41.65,41.65,41.65,34.699,35.006,41.65,41.65,8,18,15,17,6,9,9,3,5,2,55,0,0,97,35,27,19,22,5,6,6,2,3,4,2,3,2,1,1,1,1,1,1,0,0,0,7,0,0,0,0,0,251,24,11,4,6,5,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,72.815,72.815,0.000,209.842,0,83.666,83.666,0.000,241.111,0,244.964,244.964,0.000,710.040,0,401.444,-0.000,4.000
20260131_170612,59,2026-01-31T17:09:40+08:00,S2_b90,,23,100,3733,328,1141000,90,0,,ON,0,32.8,39.192,39.192,39.192,34.708,35.049,39.192,39.192,13,21,16,9,5,8,3,5,8,2,86,0,0,72,39,23,30,15,4,5,4,4,4,4,3,5,3,5,2,3,1,1,1,2,3,0,8,0,0,0,0,0,238,22,14,5,8,6,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.389,80.389,0.000,226.449,0,96.898,96.898,0.000,272.951,0,248.693,248.693,0.000,694.674,0,425.980,349408.800,3.000
20260131_170612,60,2026-01-31T17:09:44+08:00,S2_b90,,23,100,3733,328,1141000,90,0,,ON,0,32.8,38.821,38.821,38.81,34.717,35.078,38.81,38.81,12,19,17,19,15,5,6,4,4,2,49,0,0,95,32,24,24,23,8,5,5,5,4,5,7,4,5,5,2,2,3,4,2,1,1,1,12,0,0,0,0,0,210,24,13,7,8,7,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.424,72.424,0.000,206.925,0,106.054,106.054,0.000,303.010,0,241.747,241.747,0.000,694.674,0,420.224,-0.000,4.000
20260131_170612,61,2026-01-31T17:09:47+08:00,S2_b90,,23,100,3733,328,1141000,90,0,,ON,0,32.8,40.489,40.489,40.489,34.72,35.049,39.892,39.892,13,20,17,11,14,7,4,3,7,2,71,0,0,79,38,22,23,22,5,5,6,3,6,5,4,3,6,5,2,1,2,2,3,3,1,4,6,0,0,0,0,0,224,23,13,8,7,7,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.394,77.394,0.000,219.246,0,101.622,101.622,0.000,287.067,0,244.525,244.525,0.000,694.674,0,423.541,-0.000,3.000
20260131_170612,62,2026-01-31T17:09:51+08:00,S2_b90,,23,100,3733,328,1141000,90,0,,ON,0,32.8,41.531,41.531,40.304,34.723,35.06,40.304,40.304,10,17,10,14,8,4,4,6,9,4,76,0,0,71,36,28,24,27,4,4,4,5,5,4,2,4,4,3,1,4,3,5,2,2,3,1,13,0,0,0,0,0,223,20,16,6,7,5,0,0,0,0,0,0,0,0,344,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,77.801,77.801,0.000,223.566,0,107.331,107.331,0.000,306.659,0,247.224,247.224,0.000,704.342,0,432.356,-0.000,4.000
20260131_170612,63,2026-01-31T17:09:54+08:00,S2_b90,,23,100,3733,328,1141000,90,0,,ON,0,32.8,39.133,39.133,39.676,34.728,35.023,39.676,39.676,11,23,9,8,3,11,7,4,10,5,77,0,0,79,34,27,24,18,3,4,5,3,3,3,3,2,5,2,2,2,2,2,3,0,1,0,9,0,0,0,0,0,237,25,14,5,9,4,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.575,78.575,0.000,224.500,0,92.777,92.777,0.000,266.601,0,243.831,243.831,0.000,694.674,0,415.183,-0.000,3.000
20260131_170612,64,2026-01-31T17:09:58+08:00,S2_b90,,23,100,3733,328,1141000,90,0,,ON,0,32.8,39.28,39.28,39.28,34.732,35.052,39.28,39.28,12,14,21,16,6,9,9,2,4,6,86,0,0,68,31,25,24,16,6,4,5,2,3,4,1,2,2,2,1,2,3,1,0,1,1,0,1,0,0,0,0,0,265,24,9,5,6,3,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.556,80.556,0.000,230.820,0,79.790,79.790,0.000,226.033,0,243.136,243.136,0.000,694.674,0,403.482,-0.000,4.000
20260131_170612,65,2026-01-31T17:10:01+08:00,S2_b90,,23,100,3733,328,1141000,90,0,,ON,0,32.8,39.548,39.548,39.196,34.741,35.078,39.196,39.196,12,16,16,19,7,8,4,5,3,6,59,0,0,83,37,26,29,22,6,4,5,4,2,4,3,2,3,5,0,3,2,2,1,2,1,2,15,0,0,0,0,0,226,23,12,8,8,7,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.932,74.932,0.000,212.875,0,103.473,103.473,0.000,295.638,0,244.525,244.525,0.000,694.674,0,422.930,-0.000,3.000
20260131_170612,66,2026-01-31T17:10:05+08:00,S2_b90,,23,100,3733,328,1141000,90,0,,ON,0,32.8,38.461,38.461,38.461,34.752,35.095,38.461,38.461,14,15,13,17,6,9,4,4,5,3,67,0,0,95,38,28,26,21,5,7,6,2,6,6,4,3,4,4,1,2,2,3,3,1,1,1,9,0,0,0,0,0,238,24,14,8,6,5,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.780,77.780,0.000,213.096,0,101.645,101.645,0.000,278.478,0,252.861,252.861,0.000,694.674,0,432.286,-0.000,4.000
20260131_170612,67,2026-01-31T17:10:08+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,41.949,41.949,41.949,34.758,35.132,41.949,41.949,12,14,16,18,5,8,5,7,5,5,77,0,0,85,34,27,16,18,4,3,4,2,5,5,3,3,1,3,6,1,5,2,1,1,5,1,12,0,0,0,0,0,223,24,13,6,10,5,0,0,0,0,0,0,0,0,350,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.769,78.769,0.000,223.776,0,104.159,104.159,0.000,299.306,0,247.997,247.997,0.000,700.558,0,430.925,53769.600,3.000
20260131_170612,68,2026-01-31T17:10:12+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,40.712,40.712,40.712,34.776,35.095,40.712,40.712,13,15,16,12,8,8,10,2,4,3,76,0,0,79,42,25,27,15,4,4,4,3,6,5,2,4,3,4,2,4,3,1,1,2,0,2,7,0,0,0,0,0,245,24,11,8,4,5,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.345,78.345,0.000,220.691,0,96.290,96.290,0.000,268.967,0,246.675,246.675,0.000,694.860,0,421.311,-0.000,4.000
20260131_170612,69,2026-01-31T17:10:15+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,40.52,40.52,39.912,34.787,35.086,39.912,39.912,9,15,13,22,6,9,4,7,4,2,74,0,0,98,28,24,17,17,3,4,4,3,3,2,1,2,1,2,1,1,1,2,1,0,1,0,7,0,0,0,0,0,243,27,14,7,11,4,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.888,76.888,0.000,220.309,0,83.466,83.466,0.000,241.930,0,241.811,241.811,0.000,694.860,0,402.165,-0.000,3.000
20260131_170612,70,2026-01-31T17:10:19+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,39.236,39.236,39.236,34.793,35.129,39.236,39.236,8,11,10,14,9,7,9,4,10,4,62,0,0,95,40,31,23,15,6,3,5,1,3,4,5,2,5,3,2,5,4,6,3,2,1,2,9,0,0,0,0,0,230,22,8,8,8,5,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.526,75.526,0.000,214.562,0,105.034,105.034,0.000,298.391,0,243.201,243.201,0.000,694.860,0,423.761,-0.000,4.000
20260131_170612,71,2026-01-31T17:10:22+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,39.856,39.856,39.856,34.796,35.115,39.856,39.856,9,11,10,13,13,7,5,2,5,4,80,0,0,87,33,28,23,20,4,4,3,3,6,6,2,3,4,1,1,2,3,2,2,2,1,0,8,0,0,0,0,0,229,27,19,6,7,5,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.860,77.860,0.000,222.457,0,93.812,93.812,0.000,268.034,0,242.506,242.506,0.000,694.860,0,414.178,-0.000,3.000
