t_s,dt_s,soc_pct,voltage_mV,temperature_C,temperature_cpu_C,brightness,display_state,power_total_mW,power_cpu_mW,power_screen_mW,charge_counter_uAh,scenario,run_id,run_name,is_gps_on,wifi_on,cellular_on,gps_on_cfg,screen_on_cfg,brightness_target,cpu_test,brightness_norm
351.0,4.0,97,4368,34.6,42.568,55,ON,1623.408,121.34925,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
355.0,3.0,97,4368,34.6,44.21,55,ON,3297.855,160.58966666666666,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
358.0,4.0,97,4368,34.6,42.581,55,ON,1593.225,124.50975,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
362.0,4.0,97,4368,34.6,41.382,55,ON,1801.506,124.266,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
366.0,3.0,97,4368,34.6,41.292,55,ON,1839.92,163.87433333333334,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
369.0,4.0,97,4368,34.6,48.861,55,ON,1835.981,120.989,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
373.0,3.0,97,4368,34.6,40.456,55,ON,1705.933,159.863,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
376.0,4.0,97,4368,34.6,41.028,55,ON,1736.076,120.55775,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
380.0,3.0,97,4368,34.6,42.023,55,ON,1917.682579286134,160.68800000000002,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
383.0,4.0,97,4368,34.6,41.562,55,ON,1756.6209289383687,126.743,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
387.0,3.0,97,4368,34.6,42.249,55,ON,1766.5533593326454,161.447,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
390.0,4.0,97,4368,34.6,41.542,55,ON,1714.2945701912306,116.49625,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
394.0,3.0,97,4368,34.6,42.836,55,ON,1809.1259462346989,163.73266666666666,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
397.0,4.0,97,4368,34.6,41.441,55,ON,1634.780539354039,122.9525,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
401.0,3.0,97,4368,34.6,43.457,55,ON,1560.3547306271914,163.273,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
404.0,4.0,97,4368,34.6,42.219,55,ON,1604.338358757578,119.3305,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
408.0,3.0,97,4368,34.6,40.349,55,ON,1628.578282802684,156.12066666666666,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
411.0,4.0,97,4368,34.6,41.722,55,ON,1665.0099482058736,124.296,0.0,4649000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
415.0,4.0,97,4362,34.6,40.811,55,ON,1992.8747588799852,122.27675,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
419.0,3.0,97,4362,34.6,41.039,55,ON,1985.9077781437952,162.97733333333335,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
422.0,4.0,97,4362,34.6,41.596,55,ON,1691.648922486081,122.8415,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
426.0,3.0,97,4362,34.6,44.784,55,ON,1575.592487673399,160.21466666666666,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
