t_s,dt_s,soc_pct,voltage_mV,temperature_C,temperature_cpu_C,brightness,display_state,power_total_mW,power_cpu_mW,power_screen_mW,charge_counter_uAh,scenario,run_id,run_name,is_gps_on,wifi_on,cellular_on,gps_on_cfg,screen_on_cfg,brightness_target,cpu_test,brightness_norm
374.0,4.0,61,4032,31.5,37.054,64,OFF,1051.8300000000002,108.54675,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
378.0,3.0,61,4032,31.3,37.2,64,OFF,862.848,144.91733333333335,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
381.0,4.0,61,4032,31.3,35.802,64,OFF,1011.7809999999998,111.343,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
385.0,3.0,61,4032,31.3,36.712,64,OFF,838.656,141.17533333333333,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
388.0,4.0,61,4032,31.3,38.141,64,OFF,955.584,109.576,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
392.0,3.0,61,4032,31.3,38.103,64,OFF,915.037,141.28266666666667,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
395.0,3.0,61,4032,31.3,37.873,64,OFF,894.882,146.99366666666666,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
398.0,4.0,61,4032,31.3,36.124,64,OFF,1011.53,108.1605,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
402.0,3.0,61,4032,31.3,37.424,64,OFF,991.626,143.609,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
405.0,4.0,61,4032,31.3,45.724,64,OFF,983.32,106.45325,0.0,2936000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
409.0,3.0,61,4027,31.2,36.526,64,OFF,947.05,153.965,0.0,2932000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
412.0,4.0,61,4027,31.2,36.015,64,OFF,1727.583,110.64625,0.0,2932000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
416.0,3.0,61,4027,31.2,38.38,64,OFF,858.6029999999998,146.78833333333333,0.0,2932000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
419.0,4.0,61,4027,31.2,36.589,64,OFF,1083.263,110.6605,0.0,2932000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
423.0,3.0,61,4027,31.2,36.469,64,OFF,862.6339999999999,145.14566666666667,0.0,2932000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
426.0,4.0,61,4027,31.2,37.325,64,OFF,886.38,111.348,0.0,2932000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
430.0,3.0,61,4027,31.2,38.627,64,OFF,1003.221,150.82366666666667,0.0,2932000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
433.0,4.0,61,4027,31.2,37.7,64,OFF,1015.0560000000002,106.4405,0.0,2932000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
437.0,3.0,61,4027,31.2,37.614,64,OFF,966.96,148.82366666666667,0.0,2932000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
440.0,4.0,61,4027,31.0,36.007,64,OFF,1035.196,110.97125,0.0,2932000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
444.0,3.0,61,4027,31.0,38.505,64,OFF,979.047,149.78533333333334,0.0,2932000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
447.0,4.0,61,4027,31.0,37.054,64,OFF,1063.392,111.69825,0.0,2932000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
451.0,3.0,61,4027,31.0,36.98,64,OFF,982.832,146.50833333333333,0.0,2932000,S1-HS-2,20260201_174510,20260201_174510_S1-HS-2,1,1,0,1,0,,0,0.0
